-3.44709e-05	-6.69892e-05	-7.82385e-05	-0.720333	136.082
6.97845e-05	-6.42346e-05	-6.45262e-06	-0.0678749	93.8919
8.20093e-05	-3.03709e-05	4.88503e-05	0.487668	60.8126
4.67673e-05	-6.43951e-05	6.58974e-06	0.082518	85.2667
3.90974e-05	-3.79146e-06	4.11944e-05	0.723716	43.6379
8.08009e-05	-5.57847e-05	0.000100555	0.715479	44.3175
7.81593e-05	-4.94135e-05	1.13768e-05	0.122112	82.986
6.71585e-05	2.31088e-05	1.33845e-05	0.185193	79.3276
3.60325e-05	9.52035e-05	3.03125e-05	0.285397	73.4174
2.87954e-05	3.33758e-05	-9.44303e-06	-0.209469	102.091
7.98154e-05	-9.50271e-05	2.55804e-05	0.201884	78.3528
6.25832e-05	-7.68251e-05	-2.71631e-05	-0.264373	105.33
7.02809e-05	-5.36597e-05	4.43782e-05	0.448558	63.3488
-3.39088e-05	-5.60216e-05	-2.45163e-05	-0.350616	110.525
7.21623e-05	-2.44855e-05	2.62319e-05	0.325491	71.0047
2.25856e-05	-6.82408e-05	-5.95356e-05	-0.63787	129.633
5.75866e-05	-6.13049e-05	2.57149e-05	0.292371	73.0001
0.000124047	6.26372e-05	7.98691e-05	0.498307	60.112
8.13156e-05	-1.93215e-05	1.34541e-05	0.158927	80.8554
7.73576e-05	1.77912e-05	4.57179e-05	0.499094	60.0599
6.9553e-05	-9.91778e-05	6.00956e-05	0.444417	63.6139
5.6977e-05	-6.51531e-05	2.67111e-05	0.294889	72.8491
6.50026e-05	-5.74895e-06	-2.60592e-05	-0.370859	111.769
5.89343e-05	-4.83505e-05	-2.86571e-05	-0.351885	110.603
4.8731e-05	-1.99038e-05	1.96503e-05	0.349729	69.5293
-1.32419e-05	-3.29072e-05	-0.000128652	-0.964028	164.586
6.2059e-05	-8.10124e-05	8.03965e-06	0.0785376	85.4955
-3.21261e-05	1.40177e-05	-9.20585e-06	-0.254025	104.716
-2.53563e-05	2.56717e-06	4.55795e-05	0.872822	29.2118
2.77065e-05	-8.08728e-05	1.60733e-05	0.184782	79.3516
3.93826e-05	5.41815e-06	-3.00226e-05	-0.602662	127.061
-3.23859e-05	-1.09938e-05	-3.1485e-05	-0.67729	132.632
